nr,company_name,location_hq,region,usstate,country,continent,total_layoffs,announced_date,pct_laid_off,company_size_before_layoffs,company_size_after_layoffs,industry,funding_stage,funds_raised_m,year,latitude,longitude,month,quarter,severity
142,Rhumbix,San Francisco,San Francisco Bay Area,California,USA,North America,16.0,2020-04-10,27.0,59.0,43.0,Construction,Series B,35.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
143,Clearbanc,Toronto,other,Ontario,Canada,North America,17.0,2020-04-13,8.0,213.0,196.0,Finance,Series B,119.0,2020,43.6534817,-79.3839347,4,2020Q2,Moderate (5-15%)
144,EasyPost,San Francisco,San Francisco Bay Area,California,USA,North America,50.0,2020-04-13,25.0,200.0,150.0,Logistics,Series A,12.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
145,Groupon,Chicago,other,Illinois,USA,North America,2800.0,2020-04-13,44.0,6364.0,3564.0,Retail,Post-IPO,,2020,41.8755616,-87.6244212,4,2020Q2,Severe (30%+)
146,Neon,Sao Paulo,other,State of São Paulo,Brazil,South America,70.0,2020-04-13,10.0,700.0,630.0,Finance,Series B,120.0,2020,-23.5506507,-46.6333824,4,2020Q2,Moderate (5-15%)
147,Zoox,Forster City,San Francisco Bay Area,California,USA,North America,100.0,2020-04-13,10.0,1000.0,900.0,Transportation,Series B,955.0,2020,37.5585465,-122.2710788,4,2020Q2,Moderate (5-15%)
148,Envoy,San Francisco,San Francisco Bay Area,California,USA,North America,58.0,2020-04-14,30.0,193.0,135.0,HR,Series B,59.0,2020,37.7792588,-122.4193286,4,2020Q2,Severe (30%+)
149,The RealReal,San Francisco,San Francisco Bay Area,California,USA,North America,235.0,2020-04-14,10.0,2350.0,2115.0,Retail,Post-IPO,358.0,2020,37.7792588,-122.4193286,4,2020Q2,Moderate (5-15%)
150,TouchBistro,Toronto,other,Ontario,Canada,North America,131.0,2020-04-14,23.0,570.0,439.0,Food,Series E,224.0,2020,43.6534817,-79.3839347,4,2020Q2,Major (15-30%)
151,VSCO,Oakland,San Francisco Bay Area,California,USA,North America,45.0,2020-04-14,35.0,129.0,84.0,Consumer,Series B,90.0,2020,37.8044557,-122.271356,4,2020Q2,Severe (30%+)
152,Carta,San Francisco,San Francisco Bay Area,California,USA,North America,161.0,2020-04-15,16.0,1006.0,845.0,Finance,Series E,447.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
153,GoPro,San Mateo,San Francisco Bay Area,California,USA,North America,200.0,2020-04-15,20.0,1000.0,800.0,Consumer,Post-IPO,288.0,2020,37.496904,-122.3330573,4,2020Q2,Major (15-30%)
154,Kodiak Robotics,Mountain View,San Francisco Bay Area,California,USA,North America,15.0,2020-04-15,20.0,75.0,60.0,Transportation,Series A,40.0,2020,37.3893889,-122.0832101,4,2020Q2,Major (15-30%)
155,Opendoor,San Francisco,San Francisco Bay Area,California,USA,North America,600.0,2020-04-15,35.0,1714.0,1114.0,Real Estate,Series E,1500.0,2020,37.7792588,-122.4193286,4,2020Q2,Severe (30%+)
156,Parsable,San Francisco,San Francisco Bay Area,California,USA,North America,40.0,2020-04-15,25.0,160.0,120.0,HR,Series C,72.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
157,Shop101,Mumbai,other,Maharashtra,India,Asia,200.0,2020-04-15,40.0,500.0,300.0,Retail,Series C,19.0,2020,19.0785451,72.878176,4,2020Q2,Severe (30%+)
158,Zume,Camarillo,other,California,USA,North America,200.0,2020-04-15,67.0,299.0,99.0,Food,Unknown,423.0,2020,34.2176371,-119.0383541,4,2020Q2,Severe (30%+)
159,CarGurus,Boston,other,Massachusetts,USA,North America,130.0,2020-04-16,13.0,1000.0,870.0,Transportation,Post-IPO,1.0,2020,42.3554334,-71.060511,4,2020Q2,Moderate (5-15%)
160,CleverTap,Mumbai,other,Maharashtra,India,Asia,60.0,2020-04-16,20.0,300.0,240.0,Marketing,Series C,76.0,2020,19.0785451,72.878176,4,2020Q2,Major (15-30%)
161,Funding Societies,Singapore,other,non,Singapore,Asia,65.0,2020-04-16,18.0,361.0,296.0,Finance,Series B,42.0,2020,1.2899175,103.8519072,4,2020Q2,Major (15-30%)
162,ContaAzul,Joinville,other,State of Santa Catarina,Brazil,South America,140.0,2020-04-17,35.0,400.0,260.0,Education,Series D,37.0,2020,-26.3044898,-48.8486726,4,2020Q2,Severe (30%+)
163,Greenhouse,New York City,other,New York,USA,North America,120.0,2020-04-17,28.0,429.0,309.0,HR,Series D,110.0,2020,40.7127281,-74.0060152,4,2020Q2,Major (15-30%)
164,Loft,Sao Paulo,other,State of São Paulo,Brazil,South America,47.0,2020-04-17,10.0,470.0,423.0,Real Estate,Series C,263.0,2020,-23.5506507,-46.6333824,4,2020Q2,Moderate (5-15%)
165,People.ai,San Francisco,San Francisco Bay Area,California,USA,North America,30.0,2020-04-17,18.0,167.0,137.0,Marketing,Series C,100.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
166,QuintoAndar,Sao Paulo,other,State of São Paulo,Brazil,South America,88.0,2020-04-17,8.0,1100.0,1012.0,Real Estate,Series D,335.0,2020,-23.5506507,-46.6333824,4,2020Q2,Moderate (5-15%)
167,Sweetgreen,Los Angeles,other,California,USA,North America,35.0,2020-04-17,10.0,350.0,315.0,Food,Series I,478.0,2020,34.0536909,-118.242766,4,2020Q2,Moderate (5-15%)
168,Tor,Boston,other,Massachusetts,USA,North America,13.0,2020-04-17,37.0,35.0,22.0,Security,Unknown,1.0,2020,42.3554334,-71.060511,4,2020Q2,Severe (30%+)
169,Zilingo,Singapore,other,non,Singapore,Asia,44.0,2020-04-17,5.0,880.0,836.0,Retail,Series D,307.0,2020,1.2899175,103.8519072,4,2020Q2,Moderate (5-15%)
170,ConsenSys,New York City,other,New York,USA,North America,91.0,2020-04-20,14.0,650.0,559.0,Crypto,Unknown,10.0,2020,40.7127281,-74.0060152,4,2020Q2,Moderate (5-15%)
171,Forward,San Francisco,San Francisco Bay Area,California,USA,North America,10.0,2020-04-20,3.0,333.0,323.0,Healthcare,Series C,100.0,2020,37.7792588,-122.4193286,4,2020Q2,Minor (<5%)
172,GumGum,Los Angeles,other,California,USA,North America,90.0,2020-04-20,25.0,360.0,270.0,Marketing,Series D,58.0,2020,34.0536909,-118.242766,4,2020Q2,Major (15-30%)
173,Klook,Hong Kong,other,non,Hong Kong,Asia,300.0,2020-04-20,15.0,2000.0,1700.0,Travel,Series D,521.0,2020,22.2793278,114.1628131,4,2020Q2,Major (15-30%)
174,Komodo Health,San Francisco,San Francisco Bay Area,California,USA,North America,23.0,2020-04-20,9.0,256.0,233.0,Healthcare,Series C,50.0,2020,37.7792588,-122.4193286,4,2020Q2,Moderate (5-15%)
175,Kueski,Guadalajara,other,Jalisco,Mexico,North America,90.0,2020-04-20,30.0,300.0,210.0,Finance,Series B,38.0,2020,20.6720375,-103.338396,4,2020Q2,Severe (30%+)
176,Movidesk,Blumenau,other,State of Santa Catarina,Brazil,South America,33.0,2020-04-20,25.0,132.0,99.0,Support,Seed,1.0,2020,-26.9195567,-49.0658025,4,2020Q2,Major (15-30%)
177,Bringg,Tel Aviv,other,non,Israel,Asia,10.0,2020-04-21,10.0,100.0,90.0,Logistics,Series D,84.0,2020,32.0852997,34.7818064,4,2020Q2,Moderate (5-15%)
178,Casper,New York City,other,New York,USA,North America,78.0,2020-04-21,21.0,371.0,293.0,Retail,Post-IPO,339.0,2020,40.7127281,-74.0060152,4,2020Q2,Major (15-30%)
179,Freshbooks,Toronto,other,Ontario,Canada,North America,38.0,2020-04-21,9.0,422.0,384.0,Finance,Series B,75.0,2020,43.6534817,-79.3839347,4,2020Q2,Moderate (5-15%)
180,Houzz,Palo Alto,San Francisco Bay Area,California,USA,North America,155.0,2020-04-21,10.0,1550.0,1395.0,Consumer,Series E,613.0,2020,37.4443293,-122.1598465,4,2020Q2,Moderate (5-15%)
181,Lending Club,San Francisco,San Francisco Bay Area,California,USA,North America,460.0,2020-04-21,30.0,1533.0,1073.0,Finance,Post-IPO,392.0,2020,37.7792588,-122.4193286,4,2020Q2,Severe (30%+)
182,Patreon,San Francisco,San Francisco Bay Area,California,USA,North America,30.0,2020-04-21,13.0,231.0,201.0,Media,Series D,165.0,2020,37.7792588,-122.4193286,4,2020Q2,Moderate (5-15%)
183,RealSelf,Seattle,Cascadia,Washington,USA,North America,40.0,2020-04-21,13.0,308.0,268.0,Healthcare,Series B,42.0,2020,47.6038321,-122.330062,4,2020Q2,Moderate (5-15%)
184,Swiggy,Bengaluru,other,Karnataka,India,Asia,800.0,2020-04-21,9.2,8657.0,7857.0,Food,Series I,1600.0,2020,12.98815675,77.62260004,4,2020Q2,Moderate (5-15%)
185,Ike,San Francisco,San Francisco Bay Area,California,USA,North America,10.0,2020-04-22,14.0,71.0,61.0,Transportation,Series A,52.0,2020,37.7792588,-122.4193286,4,2020Q2,Moderate (5-15%)
186,Magic Leap,Miami,other,Florida,USA,North America,1000.0,2020-04-22,50.0,2000.0,1000.0,Consumer,Series E,2600.0,2020,25.7741728,-80.19362,4,2020Q2,Severe (30%+)
187,When I Work,Minneapolis,other,Minnesota,USA,North America,55.0,2020-04-22,35.0,157.0,102.0,HR,Series B,24.0,2020,44.9772995,-93.2654692,4,2020Q2,Severe (30%+)
188,Oscar Health,New York City,other,New York,USA,North America,70.0,2020-04-23,5.0,1400.0,1330.0,Healthcare,Unknown,,2020,40.7127281,-74.0060152,4,2020Q2,Moderate (5-15%)
189,Sisense,New York City,other,New York,USA,North America,80.0,2020-04-23,9.0,889.0,809.0,Data,Series F,274.0,2020,40.7127281,-74.0060152,4,2020Q2,Moderate (5-15%)
190,StockX,Detroit,other,Michigan,USA,North America,100.0,2020-04-23,12.0,833.0,733.0,Retail,Series C,160.0,2020,42.3315509,-83.0466403,4,2020Q2,Moderate (5-15%)
191,Zenefits,San Francisco,San Francisco Bay Area,California,USA,North America,87.0,2020-04-23,15.0,580.0,493.0,HR,Series C,583.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
192,Ada Support,Toronto,other,Ontario,Canada,North America,36.0,2020-04-24,23.0,157.0,121.0,Support,Series B,60.0,2020,43.6534817,-79.3839347,4,2020Q2,Major (15-30%)
193,Divergent 3D,Los Angeles,other,California,USA,North America,57.0,2020-04-24,36.0,158.0,101.0,Transportation,Series B,88.0,2020,34.0536909,-118.242766,4,2020Q2,Severe (30%+)
194,Horizn Studios,Berlin,other,Berlin,Germany,Europe,15.0,2020-04-24,25.0,60.0,45.0,Travel,Series B,30.0,2020,52.5170365,13.3888599,4,2020Q2,Major (15-30%)
195,Jiobit,Chicago,other,Illinois,USA,North America,6.0,2020-04-24,21.0,29.0,23.0,Consumer,Unknown,12.0,2020,41.8755616,-87.6244212,4,2020Q2,Major (15-30%)
196,Lighter Capital,Seattle,Cascadia,Washington,USA,North America,18.0,2020-04-24,22.0,82.0,64.0,Finance,Series B,15.0,2020,47.6038321,-122.330062,4,2020Q2,Major (15-30%)
197,TutorMundi,Sao Paulo,other,State of São Paulo,Brazil,South America,4.0,2020-04-24,100.0,4.0,0.0,Education,Series A,2.0,2020,-23.5506507,-46.6333824,4,2020Q2,Severe (30%+)
198,UPshow,Chicago,other,Illinois,USA,North America,19.0,2020-04-24,30.0,63.0,44.0,Marketing,Series A,7.0,2020,41.8755616,-87.6244212,4,2020Q2,Severe (30%+)
199,Welkin Health,San Francisco,San Francisco Bay Area,California,USA,North America,10.0,2020-04-24,33.0,30.0,20.0,Healthcare,Series B,29.0,2020,37.7792588,-122.4193286,4,2020Q2,Severe (30%+)
200,Submittable,Missoula,other,Montana,USA,North America,30.0,2020-04-25,20.0,150.0,120.0,Other,Series B,17.0,2020,46.8701049,-113.995267,4,2020Q2,Major (15-30%)
201,Automation Anything,San Jose,San Francisco Bay Area,California,USA,North America,260.0,2020-04-27,10.0,2600.0,2340.0,Other,Series B,840.0,2020,37.3361663,-121.890591,4,2020Q2,Moderate (5-15%)
202,JetClosing,Seattle,Cascadia,Washington,USA,North America,20.0,2020-04-27,20.0,100.0,80.0,Real Estate,Series A,24.0,2020,47.6038321,-122.330062,4,2020Q2,Major (15-30%)
203,App Annie,San Francisco,San Francisco Bay Area,California,USA,North America,80.0,2020-04-28,18.0,444.0,364.0,Data,Unknown,156.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
204,Deliveroo,London,other,England,UK,Europe,367.0,2020-04-28,15.0,2447.0,2080.0,Food,Series G,1500.0,2020,51.4893335,-0.144055085,4,2020Q2,Major (15-30%)
205,OpenX,Los Angeles,other,California,USA,North America,35.0,2020-04-28,15.0,233.0,198.0,Marketing,Unknown,70.0,2020,34.0536909,-118.242766,4,2020Q2,Major (15-30%)
206,PayJoy,San Francisco,San Francisco Bay Area,California,USA,North America,27.0,2020-04-28,25.0,108.0,81.0,Finance,Series B,71.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
207,Shipsi,Los Angeles,other,California,USA,North America,20.0,2020-04-28,50.0,40.0,20.0,Retail,Seed,2.0,2020,34.0536909,-118.242766,4,2020Q2,Severe (30%+)
208,TripAdvisor,Boston,other,Massachusetts,USA,North America,900.0,2020-04-28,25.0,3600.0,2700.0,Travel,Post-IPO,3.0,2020,42.3554334,-71.060511,4,2020Q2,Major (15-30%)
209,Kayak / OpenTable,Stamford,other,Connecticut,USA,North America,160.0,2020-04-29,8.0,2000.0,1840.0,Travel,Acquired,229.0,2020,41.0534302,-73.5387341,4,2020Q2,Moderate (5-15%)
210,Lime,San Francisco,San Francisco Bay Area,California,USA,North America,80.0,2020-04-29,13.0,615.0,535.0,Transportation,Series D,765.0,2020,37.7792588,-122.4193286,4,2020Q2,Moderate (5-15%)
211,Lyft,San Francisco,San Francisco Bay Area,California,USA,North America,982.0,2020-04-29,17.0,5776.0,4794.0,Transportation,Post-IPO,4900.0,2020,37.7792588,-122.4193286,4,2020Q2,Major (15-30%)
212,TranSan Francisco Bay Areaix,New York City,other,New York,USA,North America,24.0,2020-04-29,10.0,240.0,216.0,Logistics,Series D,128.0,2020,40.7127281,-74.0060152,4,2020Q2,Moderate (5-15%)
213,Culture Trip,London,other,England,UK,Europe,95.0,2020-05-01,32.0,297.0,202.0,Media,Series B,102.0,2020,51.4893335,-0.144055085,5,2020Q2,Severe (30%+)
214,Namely,New York City,other,New York,USA,North America,110.0,2020-05-01,40.0,275.0,165.0,HR,Series E,217.0,2020,40.7127281,-74.0060152,5,2020Q2,Severe (30%+)
215,Sandbox VR,San Francisco,San Francisco Bay Area,California,USA,North America,80.0,2020-05-01,80.0,100.0,20.0,Consumer,Series A,82.0,2020,37.7792588,-122.4193286,5,2020Q2,Severe (30%+)
216,TheSkimm,New York City,other,New York,USA,North America,26.0,2020-05-01,20.0,130.0,104.0,Media,Series C,28.0,2020,40.7127281,-74.0060152,5,2020Q2,Major (15-30%)
217,Trax,Tel Aviv,other,non,Israel,Asia,120.0,2020-05-03,10.0,1200.0,1080.0,Retail,Series D,386.0,2020,32.0852997,34.7818064,5,2020Q2,Moderate (5-15%)
218,Careem,Dubai,other,non,United Arabian Emirates,Asia,536.0,2020-05-04,31.0,1729.0,1193.0,Transportation,Acquired,771.0,2020,25.276987,55.296249,5,2020Q2,Severe (30%+)
219,CureFit,Bengaluru,other,Karnataka,India,Asia,800.0,2020-05-04,16.0,5000.0,4200.0,Fitness,Series D,404.0,2020,12.98815675,77.62260004,5,2020Q2,Major (15-30%)
220,Deputy,Sydney,other,New South Wales,Australia,Oceana,60.0,2020-05-04,30.0,200.0,140.0,HR,Series B,106.0,2020,-33.8698439,151.2082848,5,2020Q2,Severe (30%+)
221,Element AI,Montreal,other,Quebec,Canada,North America,62.0,2020-05-04,15.0,413.0,351.0,Other,Series B,257.0,2020,45.5031824,-73.5698065,5,2020Q2,Major (15-30%)
222,Loopio,Toronto,other,Ontario,Canada,North America,11.0,2020-05-04,8.0,138.0,127.0,Sales,Series A,11.0,2020,43.6534817,-79.3839347,5,2020Q2,Moderate (5-15%)
223,Oriente,Hong Kong,other,non,Hong Kong,Asia,400.0,2020-05-04,20.0,2000.0,1600.0,Finance,Series B,175.0,2020,22.2793278,114.1628131,5,2020Q2,Major (15-30%)
224,Veriff,Tallinn,other,non,Estonia,Europe,63.0,2020-05-04,21.0,300.0,237.0,Security,Series A,7.0,2020,59.4372155,24.7453688,5,2020Q2,Major (15-30%)
225,Airbnb,San Francisco,San Francisco Bay Area,California,USA,North America,1900.0,2020-05-05,25.0,7600.0,5700.0,Travel,Private Equity,5400.0,2020,37.7792588,-122.4193286,5,2020Q2,Major (15-30%)
226,Andela,New York City,other,New York,USA,North America,135.0,2020-05-05,10.0,1350.0,1215.0,HR,Series D,181.0,2020,40.7127281,-74.0060152,5,2020Q2,Moderate (5-15%)
227,Juul,San Francisco,San Francisco Bay Area,California,USA,North America,900.0,2020-05-05,30.0,3000.0,2100.0,Consumer,Unknown,1500.0,2020,37.7792588,-122.4193286,5,2020Q2,Severe (30%+)
228,Stack Overflow,New York City,other,New York,USA,North America,40.0,2020-05-05,15.0,267.0,227.0,HR,Series D,68.0,2020,40.7127281,-74.0060152,5,2020Q2,Major (15-30%)
229,Workable,Boston,other,Massachusetts,USA,North America,25.0,2020-05-05,10.0,250.0,225.0,HR,Series C,84.0,2020,42.3554334,-71.060511,5,2020Q2,Moderate (5-15%)
230,Rubicon Project,Los Angeles,other,California,USA,North America,50.0,2020-05-06,8.0,625.0,575.0,Marketing,Post-IPO,60.0,2020,34.0536909,-118.242766,5,2020Q2,Moderate (5-15%)
231,Segment,San Francisco,San Francisco Bay Area,California,USA,North America,50.0,2020-05-06,10.0,500.0,450.0,Data,Series D,283.0,2020,37.7792588,-122.4193286,5,2020Q2,Moderate (5-15%)
232,Uber,San Francisco,San Francisco Bay Area,California,USA,North America,3700.0,2020-05-06,14.0,26429.0,22729.0,Transportation,Post-IPO,24700.0,2020,37.7792588,-122.4193286,5,2020Q2,Moderate (5-15%)
233,Flywire,Boston,other,Massachusetts,USA,North America,60.0,2020-05-07,12.0,500.0,440.0,Finance,Series E,263.0,2020,42.3554334,-71.060511,5,2020Q2,Moderate (5-15%)
234,Glassdoor,San Francisco,San Francisco Bay Area,California,USA,North America,300.0,2020-05-07,30.0,1000.0,700.0,HR,Acquired,204.0,2020,37.7792588,-122.4193286,5,2020Q2,Severe (30%+)
235,Jump,New York City,other,New York,USA,North America,500.0,2020-05-07,100.0,500.0,0.0,Transportation,Acquired,11.0,2020,40.7127281,-74.0060152,5,2020Q2,Severe (30%+)
236,Numbrs,Zurich,other,non,Switzerland,Europe,62.0,2020-05-07,50.0,124.0,62.0,Finance,Series B,78.0,2020,47.3744489,8.5410422,5,2020Q2,Severe (30%+)
237,Tally,San Francisco,San Francisco Bay Area,California,USA,North America,28.0,2020-05-07,23.0,122.0,94.0,Finance,Series C,92.0,2020,37.7792588,-122.4193286,5,2020Q2,Major (15-30%)
238,N26,New York City,other,New York,USA,North America,9.0,2020-05-08,100.0,900.0,891.0,Finance,Series D,782.0,2020,40.7127281,-74.0060152,5,2020Q2,Severe (30%+)
239,Cadre,New York City,other,New York,USA,North America,28.0,2020-05-11,25.0,112.0,84.0,Real Estate,Series C,133.0,2020,40.7127281,-74.0060152,5,2020Q2,Major (15-30%)
240,Revolut,London,other,England,UK,Europe,60.0,2020-05-11,3.0,2000.0,1940.0,Finance,Series D,837.0,2020,51.4893335,-0.144055085,5,2020Q2,Minor (<5%)
241,Hireology,Chicago,other,Illinois,USA,North America,36.0,2020-05-12,17.0,212.0,176.0,HR,Series D,52.0,2020,41.8755616,-87.6244212,5,2020Q2,Major (15-30%)
242,Mixpanel,San Francisco,San Francisco Bay Area,California,USA,North America,65.0,2020-05-12,19.0,342.0,277.0,Data,Series B,77.0,2020,37.7792588,-122.4193286,5,2020Q2,Major (15-30%)
243,Top Hat,Toronto,other,Ontario,Canada,North America,16.0,2020-05-12,3.0,533.0,517.0,Education,Series D,104.0,2020,43.6534817,-79.3839347,5,2020Q2,Minor (<5%)
244,Zeus Living,San Francisco,San Francisco Bay Area,California,USA,North America,73.0,2020-05-12,50.0,146.0,73.0,Real Estate,Series B,79.0,2020,37.7792588,-122.4193286,5,2020Q2,Severe (30%+)
245,Deliv,Menlo Park,San Francisco Bay Area,California,USA,North America,669.0,2020-05-13,100.0,669.0,0.0,Retail,Series C,80.0,2020,37.4519671,-122.177992,5,2020Q2,Severe (30%+)
246,Kickstarter,New York City,other,New York,USA,North America,25.0,2020-05-13,18.0,139.0,114.0,Finance,Unknown,10.0,2020,40.7127281,-74.0060152,5,2020Q2,Major (15-30%)
247,Mercos,Joinville,other,State of Santa Catarina,Brazil,South America,51.0,2020-05-13,40.0,128.0,77.0,Sales,Unknown,2.0,2020,-26.3044898,-48.8486726,5,2020Q2,Severe (30%+)
248,Cruise,San Francisco,San Francisco Bay Area,California,USA,North America,150.0,2020-05-14,8.0,1875.0,1725.0,Transportation,Acquired,5300.0,2020,37.7792588,-122.4193286,5,2020Q2,Moderate (5-15%)
249,Integral Ad Science,New York City,other,New York,USA,North America,70.0,2020-05-14,10.0,700.0,630.0,Marketing,Acquired,116.0,2020,40.7127281,-74.0060152,5,2020Q2,Moderate (5-15%)
250,Ridecell,San Francisco,San Francisco Bay Area,California,USA,North America,35.0,2020-05-14,15.0,233.0,198.0,Transportation,Series B,73.0,2020,37.7792588,-122.4193286,5,2020Q2,Major (15-30%)
251,Lattice,San Francisco,San Francisco Bay Area,California,USA,North America,16.0,2020-05-15,10.0,160.0,144.0,HR,Series C,49.0,2020,37.7792588,-122.4193286,5,2020Q2,Moderate (5-15%)
252,Lendingkart,Ahmedabad,other,Gujarat,India,Asia,500.0,2020-05-15,50.0,1000.0,500.0,Finance,Unknown,200.0,2020,23.0216238,72.5797068,5,2020Q2,Severe (30%+)
253,Zomato,Gurugram,other,Haryana,India,Asia,520.0,2020-05-15,13.0,4000.0,3480.0,Food,Series J,914.0,2020,28.4646148,77.0299194,5,2020Q2,Moderate (5-15%)
254,Swiggy,Bengaluru,other,Karnataka,India,Asia,1100.0,2020-05-18,14.0,7857.0,6757.0,Food,Series I,1600.0,2020,12.98815675,77.62260004,5,2020Q2,Moderate (5-15%)
255,Uber,San Francisco,San Francisco Bay Area,California,USA,North America,3000.0,2020-05-18,13.0,23077.0,20077.0,Transportation,Post-IPO,24700.0,2020,37.7792588,-122.4193286,5,2020Q2,Moderate (5-15%)
256,WeWork,New Delhi,other,Delhi,India,Asia,100.0,2020-05-18,20.0,500.0,400.0,Real Estate,Series H,19500.0,2020,28.6138954,77.2090057,5,2020Q2,Major (15-30%)
257,Livspace,Bengaluru,other,Karnataka,India,Asia,450.0,2020-05-19,15.0,3000.0,2550.0,Retail,Series D,157.0,2020,12.98815675,77.62260004,5,2020Q2,Major (15-30%)
258,Pollen,London,other,England,UK,Europe,69.0,2020-05-19,31.0,223.0,154.0,Travel,Series B,88.0,2020,51.4893335,-0.144055085,5,2020Q2,Severe (30%+)
259,Intercom,San Francisco,San Francisco Bay Area,California,USA,North America,39.0,2020-05-20,6.0,650.0,611.0,Support,Series D,240.0,2020,37.7792588,-122.4193286,5,2020Q2,Moderate (5-15%)
260,Ola,Bengaluru,other,Karnataka,India,Asia,1400.0,2020-05-20,35.0,4000.0,2600.0,Transportation,Series J,3800.0,2020,12.98815675,77.62260004,5,2020Q2,Severe (30%+)
261,Samsara,San Francisco,San Francisco Bay Area,California,USA,North America,300.0,2020-05-20,18.0,1667.0,1367.0,Logistics,Series F,530.0,2020,37.7792588,-122.4193286,5,2020Q2,Major (15-30%)
262,ShareChat,Bengaluru,other,Karnataka,India,Asia,101.0,2020-05-20,25.0,404.0,303.0,Marketing,Series D,222.0,2020,12.98815675,77.62260004,5,2020Q2,Major (15-30%)
